Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_274_648,VDD,Metal1,379.6800,1097.6000,4.999994
FILLER_274_632,VDD,Metal1,370.4400,1097.6000,4.999993
FILLER_274_628,VDD,Metal1,369.4200,1097.1675,4.999993
FILLER_274_614,VDD,Metal1,361.5800,1097.1675,4.999993
FILLER_274_611,VDD,Metal1,358.6800,1097.6000,4.999993
FILLER_274_609,VDD,Metal1,357.8400,1097.6000,4.999993
FILLER_274_577,VDD,Metal1,339.6400,1097.6000,4.999993
FILLER_274_575,VDD,Metal1,338.8000,1097.6000,4.999993
FILLER_274_571,VDD,Metal1,337.5000,1097.1675,4.999993
FILLER_274_563,VDD,Metal1,334.2665,1097.0230,4.999993
FILLER_274_546,VDD,Metal1,323.5000,1097.1675,4.999992
FILLER_274_543,VDD,Metal1,320.6000,1097.6000,4.999992
FILLER_274_541,VDD,Metal1,319.7600,1097.6000,4.999992
FILLER_274_533,VDD,Metal1,317.4665,1097.0230,4.999992
FILLER_274_517,VDD,Metal1,310.8480,1096.9080,4.999992
FILLER_274_509,VDD,Metal1,301.5600,1097.6000,4.999991
FILLER_274_507,VDD,Metal1,300.7200,1097.6000,4.999991
FILLER_274_474,VDD,Metal1,282.2400,1097.6000,4.999990
FILLER_274_466,VDD,Metal1,279.9465,1097.0230,4.999990
FILLER_274_457,VDD,Metal1,272.4400,1097.6000,4.999990
FILLER_274_449,VDD,Metal1,270.4265,1097.0230,4.999990
FILLER_274_441,VDD,Metal1,263.4800,1097.6000,4.999990
FILLER_274_410,VDD,Metal1,246.4000,1097.6000,4.999990
FILLER_274_378,VDD,Metal1,228.2000,1097.6000,4.999990
FILLER_274_376,VDD,Metal1,227.3600,1097.6000,4.999990
FILLER_274_344,VDD,Metal1,209.1600,1097.6000,4.999990
FILLER_274_342,VDD,Metal1,208.3200,1097.6000,4.999990
FILLER_274_336,VDD,Metal1,205.9000,1097.1675,4.999991
FILLER_274_308,VDD,Metal1,191.4665,1097.0230,4.999992
