Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_272_104,VSS,Metal1,74.7600,1085.8400,0.000042
FILLER_272_102,VSS,Metal1,73.9200,1085.8400,0.000042
FILLER_272_98,VSS,Metal1,71.8600,1086.1885,0.000041
FILLER_272_82,VSS,Metal1,66.0320,1086.3880,0.000040
FILLER_272_37,VSS,Metal1,37.5200,1085.8400,0.000030
FILLER_272_8,VSS,Metal1,21.0000,1085.8400,0.000030
FILLER_272_6,VSS,Metal1,20.1600,1085.8400,0.000030
FILLER_271_1921,VSS,Metal1,1092.2800,1085.8400,0.000036
FILLER_271_1919,VSS,Metal1,1091.4400,1085.8400,0.000036
FILLER_271_1889,VSS,Metal1,1074.3600,1085.8400,0.000039
FILLER_271_1831,VSS,Metal1,1042.1600,1085.8400,0.000040
FILLER_271_1827,VSS,Metal1,1040.1000,1085.4910,0.000040
FILLER_271_1812,VSS,Metal1,1031.7000,1085.4910,0.000040
FILLER_271_1744,VSS,Metal1,993.1600,1085.8400,0.000042
FILLER_271_1742,VSS,Metal1,992.3200,1085.8400,0.000042
FILLER_271_1674,VSS,Metal1,953.9600,1085.8400,0.000043
FILLER_271_1672,VSS,Metal1,953.1200,1085.8400,0.000043
FILLER_271_1656,VSS,Metal1,947.4720,1085.2920,0.000043
FILLER_271_1625,VSS,Metal1,926.8000,1085.8400,0.000043
FILLER_271_1612,VSS,Metal1,919.7000,1085.4910,0.000045
FILLER_271_1609,VSS,Metal1,917.5600,1085.8400,0.000045
FILLER_271_1607,VSS,Metal1,916.7200,1085.8400,0.000045
FILLER_271_1603,VSS,Metal1,914.6600,1085.4910,0.000045
FILLER_271_1595,VSS,Metal1,911.1730,1085.3780,0.000045
FILLER_271_1565,VSS,Metal1,892.9200,1085.8400,0.000046
FILLER_271_1559,VSS,Metal1,889.8400,1085.8400,0.000046
FILLER_271_1550,VSS,Metal1,884.9800,1085.4910,0.000046
FILLER_271_1542,VSS,Metal1,881.4930,1085.3780,0.000046
FILLER_271_1495,VSS,Metal1,853.7200,1085.8400,0.000050
FILLER_271_1493,VSS,Metal1,852.8800,1085.8400,0.000050
FILLER_271_1487,VSS,Metal1,849.2400,1085.8400,0.000050
FILLER_271_1454,VSS,Metal1,830.7600,1085.8400,0.000051
FILLER_271_1337,VSS,Metal1,765.2400,1085.8400,0.000053
FILLER_271_1329,VSS,Metal1,760.7600,1085.8400,0.000054
FILLER_271_1327,VSS,Metal1,759.9200,1085.8400,0.000054
FILLER_271_1264,VSS,Metal1,724.3600,1085.8400,0.000054
FILLER_271_1262,VSS,Metal1,723.5200,1085.8400,0.000054
FILLER_271_1229,VSS,Metal1,704.7600,1085.8400,0.000052
FILLER_271_1225,VSS,Metal1,702.9800,1085.4910,0.000052
FILLER_271_1217,VSS,Metal1,699.4930,1085.3780,0.000053
FILLER_271_1134,VSS,Metal1,651.8400,1085.8400,0.000053
FILLER_271_1127,VSS,Metal1,647.9200,1085.8400,0.000053
FILLER_271_1119,VSS,Metal1,643.1600,1085.8400,0.000053
FILLER_271_1081,VSS,Metal1,622.3400,1085.4910,0.000053
FILLER_271_1040,VSS,Metal1,598.9200,1085.8400,0.000053
FILLER_271_1038,VSS,Metal1,598.0800,1085.8400,0.000053
FILLER_271_1003,VSS,Metal1,578.2000,1085.8400,0.000053
FILLER_271_1001,VSS,Metal1,577.3600,1085.8400,0.000053
FILLER_271_982,VSS,Metal1,566.9000,1085.4910,0.000052
FILLER_271_979,VSS,Metal1,564.7600,1085.8400,0.000051
FILLER_271_977,VSS,Metal1,563.9200,1085.8400,0.000050
FILLER_271_932,VSS,Metal1,538.4400,1085.8400,0.000050
FILLER_271_870,VSS,Metal1,503.7200,1085.8400,0.000047
FILLER_271_868,VSS,Metal1,502.8800,1085.8400,0.000047
FILLER_271_864,VSS,Metal1,500.8200,1085.4910,0.000047
FILLER_271_856,VSS,Metal1,497.3330,1085.3780,0.000047
FILLER_271_850,VSS,Metal1,492.5200,1085.8400,0.000047
FILLER_271_842,VSS,Metal1,489.4930,1085.3780,0.000047
FILLER_271_790,VSS,Metal1,458.9200,1085.8400,0.000048
FILLER_271_780,VSS,Metal1,453.3200,1085.8400,0.000048
FILLER_271_778,VSS,Metal1,452.4800,1085.8400,0.000048
FILLER_271_772,VSS,Metal1,448.8400,1085.8400,0.000048
FILLER_271_751,VSS,Metal1,437.5400,1085.4910,0.000048
FILLER_271_744,VSS,Metal1,433.4400,1085.8400,0.000047
FILLER_271_709,VSS,Metal1,413.5600,1085.8400,0.000045
FILLER_271_707,VSS,Metal1,412.7200,1085.8400,0.000045
FILLER_271_659,VSS,Metal1,386.0200,1085.4910,0.000049
FILLER_271_624,VSS,Metal1,365.9600,1085.8400,0.000050
