Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_270_737,VSS,Metal1,437.2440,1078.5975,0.000044
FILLER_270_733,VSS,Metal1,427.2800,1078.0000,0.000044
FILLER_270_729,VSS,Metal1,425.2200,1078.3485,0.000044
FILLER_270_721,VSS,Metal1,421.7330,1078.4615,0.000044
FILLER_270_705,VSS,Metal1,414.9120,1078.5480,0.000044
FILLER_270_676,VSS,Metal1,398.6720,1078.5480,0.000047
FILLER_270_657,VSS,Metal1,385.8930,1078.4615,0.000050
FILLER_270_584,VSS,Metal1,343.5600,1078.0000,0.000051
FILLER_270_582,VSS,Metal1,342.7200,1078.0000,0.000048
FILLER_270_462,VSS,Metal1,275.7000,1078.3485,0.000034
FILLER_270_384,VSS,Metal1,231.5600,1078.0000,0.000033
FILLER_270_382,VSS,Metal1,230.7200,1078.0000,0.000033
FILLER_270_323,VSS,Metal1,197.6800,1078.0000,0.000031
FILLER_270_317,VSS,Metal1,194.0400,1078.0000,0.000031
FILLER_270_300,VSS,Metal1,184.5200,1078.0000,0.000031
FILLER_270_298,VSS,Metal1,183.6800,1078.0000,0.000033
FILLER_270_290,VSS,Metal1,179.2000,1078.0000,0.000034
FILLER_270_177,VSS,Metal1,115.6400,1078.0000,0.000034
FILLER_270_173,VSS,Metal1,113.6800,1078.0000,0.000033
FILLER_270_158,VSS,Metal1,105.0000,1078.0000,0.000034
FILLER_270_156,VSS,Metal1,104.1600,1078.0000,0.000034
FILLER_270_80,VSS,Metal1,61.6000,1078.0000,0.000028
FILLER_270_47,VSS,Metal1,43.3000,1078.3485,0.000026
FILLER_270_29,VSS,Metal1,32.7600,1078.0000,0.000025
FILLER_270_2,VSS,Metal1,18.1000,1078.3485,0.000025
FILLER_269_1892,VSS,Metal1,1076.5000,1077.6510,0.000114
FILLER_269_1843,VSS,Metal1,1048.8800,1078.0000,0.000118
FILLER_269_1810,VSS,Metal1,1030.4000,1078.0000,0.000118
FILLER_269_1794,VSS,Metal1,1021.4400,1078.0000,0.000118
FILLER_269_1783,VSS,Metal1,1015.0000,1078.0000,0.000108
FILLER_269_1775,VSS,Metal1,1011.9730,1077.5380,0.000107
FILLER_269_1761,VSS,Metal1,1002.6800,1078.0000,0.000107
FILLER_269_1723,VSS,Metal1,981.4000,1078.0000,0.000109
FILLER_269_1721,VSS,Metal1,980.5600,1078.0000,0.000105
FILLER_269_1691,VSS,Metal1,963.4800,1078.0000,0.000104
FILLER_269_1689,VSS,Metal1,962.6400,1078.0000,0.000104
FILLER_269_1682,VSS,Metal1,958.7200,1078.0000,0.000104
FILLER_269_1674,VSS,Metal1,953.9600,1078.0000,0.000100
FILLER_269_1658,VSS,Metal1,948.5920,1077.4520,0.000100
FILLER_269_1639,VSS,Metal1,934.8200,1077.6510,0.000098
FILLER_269_1631,VSS,Metal1,931.3330,1077.5380,0.000100
FILLER_269_1616,VSS,Metal1,921.7600,1078.0000,0.000102
FILLER_269_1612,VSS,Metal1,919.7000,1077.6510,0.000102
FILLER_269_1609,VSS,Metal1,917.5600,1078.0000,0.000102
FILLER_269_1547,VSS,Metal1,883.1200,1078.0000,0.000098
FILLER_269_1539,VSS,Metal1,878.3600,1078.0000,0.000098
FILLER_269_1527,VSS,Metal1,872.1000,1077.6510,0.000098
FILLER_269_1451,VSS,Metal1,829.0800,1078.0000,0.000091
FILLER_269_1436,VSS,Metal1,820.6800,1078.0000,0.000089
FILLER_269_1395,VSS,Metal1,797.7200,1078.0000,0.000075
FILLER_269_1286,VSS,Metal1,736.6800,1078.0000,0.000073
FILLER_269_1284,VSS,Metal1,735.8400,1078.0000,0.000072
FILLER_269_1269,VSS,Metal1,727.1600,1078.0000,0.000069
FILLER_269_1240,VSS,Metal1,710.9200,1078.0000,0.000061
FILLER_269_1224,VSS,Metal1,702.2400,1078.0000,0.000063
FILLER_269_1199,VSS,Metal1,687.9600,1078.0000,0.000068
FILLER_269_1197,VSS,Metal1,687.1200,1078.0000,0.000068
FILLER_269_1162,VSS,Metal1,667.2400,1078.0000,0.000074
FILLER_269_1160,VSS,Metal1,666.4000,1078.0000,0.000075
FILLER_269_1122,VSS,Metal1,645.3000,1077.6510,0.000074
FILLER_269_946,VSS,Metal1,546.5600,1078.0000,0.000058
FILLER_269_874,VSS,Metal1,506.4200,1077.6510,0.000046
FILLER_269_842,VSS,Metal1,496.0440,1077.4020,0.000044
FILLER_269_838,VSS,Metal1,486.0800,1078.0000,0.000044
FILLER_269_834,VSS,Metal1,484.0200,1077.6510,0.000044
FILLER_269_802,VSS,Metal1,473.6440,1077.4020,0.000044
FILLER_269_796,VSS,Metal1,462.2800,1078.0000,0.000044
FILLER_269_792,VSS,Metal1,460.5000,1077.6510,0.000044
FILLER_269_784,VSS,Metal1,457.0130,1077.5380,0.000044
FILLER_269_772,VSS,Metal1,449.3000,1077.6510,0.000044
FILLER_269_769,VSS,Metal1,447.1600,1078.0000,0.000044
FILLER_269_765,VSS,Metal1,445.3800,1077.6510,0.000044
FILLER_269_758,VSS,Metal1,441.2800,1078.0000,0.000044
FILLER_269_750,VSS,Metal1,437.9730,1077.5380,0.000044
FILLER_269_734,VSS,Metal1,427.8400,1078.0000,0.000044
FILLER_269_702,VSS,Metal1,417.6440,1077.4020,0.000044
FILLER_269_699,VSS,Metal1,407.9600,1078.0000,0.000045
FILLER_269_697,VSS,Metal1,407.1200,1078.0000,0.000045
FILLER_269_693,VSS,Metal1,405.0600,1077.6510,0.000045
FILLER_269_685,VSS,Metal1,401.5730,1077.5380,0.000047
FILLER_269_669,VSS,Metal1,394.7520,1077.4520,0.000047
FILLER_269_660,VSS,Metal1,386.5800,1077.6510,0.000049
FILLER_269_652,VSS,Metal1,383.0930,1077.5380,0.000050
FILLER_269_636,VSS,Metal1,372.9600,1078.0000,0.000050
FILLER_269_632,VSS,Metal1,370.9000,1077.6510,0.000050
FILLER_269_629,VSS,Metal1,368.7600,1078.0000,0.000050
FILLER_269_623,VSS,Metal1,365.4000,1078.0000,0.000051
FILLER_269_621,VSS,Metal1,364.5600,1078.0000,0.000051
FILLER_269_581,VSS,Metal1,341.8800,1078.0000,0.000048
