Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_272_807,VDD,Metal1,470.9065,1089.1830,4.999982
FILLER_272_804,VDD,Metal1,466.7600,1089.7600,4.999982
FILLER_272_800,VDD,Metal1,465.7400,1089.3275,4.999982
FILLER_272_792,VDD,Metal1,462.5065,1089.1830,4.999982
FILLER_272_784,VDD,Metal1,455.5600,1089.7600,4.999982
FILLER_272_782,VDD,Metal1,454.7200,1089.7600,4.999982
FILLER_272_778,VDD,Metal1,453.4200,1089.3275,4.999982
FILLER_272_770,VDD,Metal1,450.1865,1089.1830,4.999982
FILLER_272_754,VDD,Metal1,443.5680,1089.0680,4.999982
FILLER_272_745,VDD,Metal1,434.0000,1089.7600,4.999982
FILLER_272_737,VDD,Metal1,431.7065,1089.1830,4.999982
FILLER_272_731,VDD,Metal1,427.1000,1089.3275,4.999982
FILLER_272_715,VDD,Metal1,421.7280,1089.0680,4.999982
FILLER_272_683,VDD,Metal1,408.3555,1088.9910,4.999982
FILLER_272_654,VDD,Metal1,382.7600,1089.7600,4.999972
FILLER_272_597,VDD,Metal1,351.1200,1089.7600,4.999972
FILLER_272_594,VDD,Metal1,349.1600,1089.7600,4.999972
FILLER_272_590,VDD,Metal1,348.1400,1089.3275,4.999972
FILLER_272_529,VDD,Metal1,312.7600,1089.7600,4.999971
FILLER_272_527,VDD,Metal1,311.9200,1089.7600,4.999971
FILLER_272_518,VDD,Metal1,306.6000,1089.7600,4.999971
FILLER_272_462,VDD,Metal1,275.5200,1089.7600,4.999967
FILLER_272_451,VDD,Metal1,270.3000,1089.3275,4.999967
FILLER_272_403,VDD,Metal1,243.4200,1089.3275,4.999972
FILLER_272_324,VDD,Metal1,197.9600,1089.7600,4.999968
FILLER_272_322,VDD,Metal1,197.1200,1089.7600,4.999968
FILLER_272_247,VDD,Metal1,156.0600,1089.3275,4.999968
FILLER_272_174,VDD,Metal1,113.9600,1089.7600,4.999968
FILLER_272_138,VDD,Metal1,93.8000,1089.7600,4.999970
FILLER_272_136,VDD,Metal1,92.9600,1089.7600,4.999970
FILLER_272_74,VDD,Metal1,58.2400,1089.7600,4.999969
